KEY_benef_loc;match_score;KEY_inegi_localidad
tepoztlan-achichipico;100;tepoztlan-achichipico
coatlan del rio-coatlan del rio;100;coatlan del rio-coatlan del rio
jantetelco-tenango (santa ana);100;jantetelco-tenango (santa ana)
tepalcingo-el limon de cuauchichinola;100;tepalcingo-el limon de cuauchichinola
puente de ixtla-la tigra;100;puente de ixtla-la tigra
tlaquiltenango-chimalacatlan;100;tlaquiltenango-chimalacatlan
coatlan del rio-cocoyotla;100;coatlan del rio-cocoyotla
puente de ixtla-el salto;100;puente de ixtla-el salto
hueyapan-matlacotla;100;hueyapan-matlacotla
cuautla-tierra larga;100;cuautla-tierra larga
tlaquiltenango-nexpa;100;tlaquiltenango-nexpa
tlaquiltenango-los elotes (san miguel de los elotes);100;tlaquiltenango-los elotes (san miguel de los elotes)
tlaquiltenango-tlaquiltenango;100;tlaquiltenango-tlaquiltenango
tlaltizapan de zapata-san pablo hidalgo;100;tlaltizapan de zapata-san pablo hidalgo
tepalcingo-ixtlilco el chico;100;tepalcingo-ixtlilco el chico
tepoztlan-tepoztlan;100;tepoztlan-tepoztlan
temixco-temixco;100;temixco-temixco
temixco-san agustin tetlama;100;temixco-san agustin tetlama
tlaquiltenango-la era (calalpa);100;tlaquiltenango-la era (calalpa)
xochitepec-atlacholoaya;100;xochitepec-atlacholoaya
tepalcingo-ixtlilco el grande;100;tepalcingo-ixtlilco el grande
axochiapan-quebrantadero;100;axochiapan-quebrantadero
jantetelco-campo de las rentas;100;jantetelco-campo de las rentas
tlaquiltenango-ajuchitlan;100;tlaquiltenango-ajuchitlan
miacatlan-tlajotla;100;miacatlan-tlajotla
puente de ixtla-ampliacion miguel hidalgo;100;puente de ixtla-ampliacion miguel hidalgo
atlatlahucan-tlaltetelco (san miguel tlaltetelco);100;atlatlahucan-tlaltetelco (san miguel tlaltetelco)
tepalcingo-pitzotlan;100;tepalcingo-pitzotlan
tepalcingo-adolfo lopez mateos;100;tepalcingo-adolfo lopez mateos
mazatepec-santa cruz vista alegre;100;mazatepec-santa cruz vista alegre
jantetelco-colonia emiliano zapata (la granja);100;jantetelco-colonia emiliano zapata (la granja)
yecapixtla-los capulines;100;yecapixtla-los capulines
amacuzac-tula;100;amacuzac-tula
tlaltizapan de zapata-temimilcingo;100;tlaltizapan de zapata-temimilcingo
ayala-tlayecac;100;ayala-tlayecac
xochitepec-xochitepec;100;xochitepec-xochitepec
hueyapan-amialtenco;100;hueyapan-amialtenco
tepoztlan-bosques de santa catarina;100;tepoztlan-bosques de santa catarina
mazatepec-colonia la melena;100;mazatepec-colonia la melena
axochiapan-atlacahualoya;100;axochiapan-atlacahualoya
emiliano zapata-campo el organo;100;emiliano zapata-campo el organo
tepalcingo-los sauces;100;tepalcingo-los sauces
amacuzac-zoquital;100;amacuzac-zoquital
amacuzac-colonia ejidal;100;amacuzac-colonia ejidal
hueyapan-rancho los tejocotes;100;hueyapan-rancho los tejocotes
temoac-la normal;100;temoac-la normal
tlalnepantla-el pedregal;100;tlalnepantla-el pedregal
zacatepec-zacatepec de hidalgo;100;zacatepec-zacatepec de hidalgo
hueyapan-el chupamirto;100;hueyapan-el chupamirto
coatlan del rio-tilancingo;100;coatlan del rio-tilancingo
yecapixtla-colonia aquiles serdan;100;yecapixtla-colonia aquiles serdan
ayala-2da. seccion benito juarez;100;ayala-2da. seccion benito juarez
tlalnepantla-el vigia (san nicolas del monte);100;tlalnepantla-el vigia (san nicolas del monte)
tetecala-contlalco;100;tetecala-contlalco
axochiapan-joaquin camano;100;axochiapan-joaquin camano
axochiapan-cuauhtemoc;100;axochiapan-cuauhtemoc
ayala-san vicente de juarez (las piedras);100;ayala-san vicente de juarez (las piedras)
huitzilac-tres marias;100;huitzilac-tres marias
ayala-colonia leopoldo heredia;100;ayala-colonia leopoldo heredia
cuautla-calderon;100;cuautla-calderon
ayala-abelardo l. rodriguez;100;ayala-abelardo l. rodriguez
huitzilac-fierro del toro;100;huitzilac-fierro del toro
puente de ixtla-el zapote;100;puente de ixtla-el zapote
jojutla-tlatenchi;100;jojutla-tlatenchi
tetecala-colonia mariano matamoros;100;tetecala-colonia mariano matamoros
ayala-olintepec;100;ayala-olintepec
ayala-palo blanco;100;ayala-palo blanco
amacuzac-cajones;100;amacuzac-cajones
totolapan-la canada (san sebastian);100;totolapan-la canada (san sebastian)
mazatepec-colonia justo sierra;100;mazatepec-colonia justo sierra
ocuituco-rancho los espino;100;ocuituco-rancho los espino
tetecala-cuautlita;100;tetecala-cuautlita
jiutepec-jiutepec;100;jiutepec-jiutepec
miacatlan-colonia alvaro obregon;100;miacatlan-colonia alvaro obregon
jantetelco-santa lucia;100;jantetelco-santa lucia
totolapan-tepetlixpita;100;totolapan-tepetlixpita
tepoztlan-amatlan de quetzalcoatl;100;tepoztlan-amatlan de quetzalcoatl
coatlan del rio-colonia morelos;100;coatlan del rio-colonia morelos
yecapixtla-zacahuacatla;100;yecapixtla-zacahuacatla
cuautla-campo la calavera;100;cuautla-campo la calavera
totolapan-ahuatlan (asuncion ahuatlan);100;totolapan-ahuatlan (asuncion ahuatlan)
tlaquiltenango-santiopa;100;tlaquiltenango-santiopa
jiutepec-cliserio alanis (san gaspar);100;jiutepec-cliserio alanis (san gaspar)
tlaquiltenango-alfredo v. bonfil (chacampalco);100;tlaquiltenango-alfredo v. bonfil (chacampalco)
tepalcingo-cruz de jaramalla (colonia lauro ortega);100;tepalcingo-cruz de jaramalla (colonia lauro ortega)
miacatlan-xochicalco (cirenio longares);100;miacatlan-xochicalco (cirenio longares)
miacatlan-la campesina (colonia los tulipanes);100;miacatlan-la campesina (colonia los tulipanes)
emiliano zapata-colonia modesto rangel;100;emiliano zapata-colonia modesto rangel
amacuzac-miahuatlan (el cuiji);100;amacuzac-miahuatlan (el cuiji)
axochiapan-los gavilanes;100;axochiapan-los gavilanes
tlaltizapan de zapata-ticuman;100;tlaltizapan de zapata-ticuman
tepoztlan-santiago tepetlapa;100;tepoztlan-santiago tepetlapa
tepoztlan-tehuixcorral (colonia san martin caballero);100;tepoztlan-tehuixcorral (colonia san martin caballero)
cuautla-puxtla;100;cuautla-puxtla
hueyapan-tlalcomulco;100;hueyapan-tlalcomulco
tlaquiltenango-las carpas;100;tlaquiltenango-las carpas
mazatepec-colonia el florido;100;mazatepec-colonia el florido
amacuzac-san gabriel las palmas;100;amacuzac-san gabriel las palmas
yecapixtla-los limones;100;yecapixtla-los limones
totolapan-el fuerte (san miguel);100;totolapan-el fuerte (san miguel)
miacatlan-atzompa;100;miacatlan-atzompa
yautepec-oacalco;100;yautepec-oacalco
atlatlahucan-colonia san francisco;100;atlatlahucan-colonia san francisco
cuautla-ampliacion gabriel tepepa;100;cuautla-ampliacion gabriel tepepa
ayala-benito juarez;100;ayala-benito juarez
ayala-ampliacion tenextepango (la parcela);100;ayala-ampliacion tenextepango (la parcela)
tetecala-colonia sonora;100;tetecala-colonia sonora
ayala-campo ojo de agua;100;ayala-campo ojo de agua
coatlan del rio-el canelillo;100;coatlan del rio-el canelillo
xochitepec-real del puente (el gallito);100;xochitepec-real del puente (el gallito)
coatlan del rio-apancingo;100;coatlan del rio-apancingo
coatlan del rio-cuernavaquita;100;coatlan del rio-cuernavaquita
tlayacapan-ex-hacienda pantitlan;100;tlayacapan-ex-hacienda pantitlan
amacuzac-colonia ojo de agua;100;amacuzac-colonia ojo de agua
ocuituco-tlacuatzingo;100;ocuituco-tlacuatzingo
zacualpan de amilpas-colonia emiliano zapata;100;zacualpan de amilpas-colonia emiliano zapata
yecapixtla-huexca;100;yecapixtla-huexca
zacualpan de amilpas-la presa (el cerro de la era);100;zacualpan de amilpas-la presa (el cerro de la era)
coatlan del rio-benito juarez;100;coatlan del rio-benito juarez
tlaquiltenango-las bovedas;100;tlaquiltenango-las bovedas
totolapan-villa nicolas zapata;100;totolapan-villa nicolas zapata
xoxocotla-colonia apozonalco;100;xoxocotla-colonia apozonalco
cuernavaca-santa maria;100;cuernavaca-santa maria
cuernavaca-lomas de chamilpa;100;cuernavaca-lomas de chamilpa
cuautla-casasano;100;cuautla-casasano
tepoztlan-ixcatepec;100;tepoztlan-ixcatepec
yautepec-el fortin;100;yautepec-el fortin
temixco-campo el rayo (acatlipa);100;temixco-campo el rayo (acatlipa)
yautepec-cocoyoc;100;yautepec-cocoyoc
zacatepec-san nicolas galeana;100;zacatepec-san nicolas galeana
tlalnepantla-fraccionamiento hacienda villa campestre;100;tlalnepantla-fraccionamiento hacienda villa campestre
cuautla-heroe de nacozari;100;cuautla-heroe de nacozari
coatetelco-el muelle;100;coatetelco-el muelle
emiliano zapata-tetecalita;100;emiliano zapata-tetecalita
emiliano zapata-tres de mayo;100;emiliano zapata-tres de mayo
yautepec-campo ixtonclal;100;yautepec-campo ixtonclal
tepalcingo-emiliano zapata;100;tepalcingo-emiliano zapata
cuautla-colonia campestre;100;cuautla-colonia campestre
jojutla-vicente aranda (san rafael);100;jojutla-vicente aranda (san rafael)
coatlan del rio-el axixintle (el treinta y cinco);100;coatlan del rio-el axixintle (el treinta y cinco)
yecapixtla-yecapixteca;100;yecapixtla-yecapixteca
coatetelco-campo el llanito;100;coatetelco-campo el llanito
atlangatepec-atlangatepec;100;atlangatepec-atlangatepec
munoz de domingo arenas-san jose cuamantzingo;100;munoz de domingo arenas-san jose cuamantzingo
nativitas-santo tomas la concordia;100;nativitas-santo tomas la concordia
huamantla-benito juarez;100;huamantla-benito juarez
el carmen tequexquitla-villa de el carmen tequexquitla;100;el carmen tequexquitla-villa de el carmen tequexquitla
huamantla-huamantla;100;huamantla-huamantla
mazatecochco de jose maria morelos-mazatecochco;100;mazatecochco de jose maria morelos-mazatecochco
sanctorum de lazaro cardenas-sanctorum;100;sanctorum de lazaro cardenas-sanctorum
tocatlan-tocatlan;100;tocatlan-tocatlan
apetatitlan de antonio carvajal-belen atzitzimititlan;100;apetatitlan de antonio carvajal-belen atzitzimititlan
tzompantepec-san mateo inophil;100;tzompantepec-san mateo inophil
tzompantepec-san juan quetzalcoapan;100;tzompantepec-san juan quetzalcoapan
nanacamilpa de mariano arista-colonia tepuente;100;nanacamilpa de mariano arista-colonia tepuente
benito juarez-benito juarez;100;benito juarez-benito juarez
apizaco-ciudad de apizaco;100;apizaco-ciudad de apizaco
apizaco-santa maria texcalac;100;apizaco-santa maria texcalac
tetla de la solidaridad-tetla;100;tetla de la solidaridad-tetla
huamantla-el carmen xalpatlahuaya;100;huamantla-el carmen xalpatlahuaya
nanacamilpa de mariano arista-ciudad de nanacamilpa;100;nanacamilpa de mariano arista-ciudad de nanacamilpa
xaloztoc-xaloztoc;100;xaloztoc-xaloztoc
cuapiaxtla-san francisco cuexcontzi;100;cuapiaxtla-san francisco cuexcontzi
atltzayanca-atlzayanca;100;atltzayanca-atlzayanca
atltzayanca-rancheria de pocitos;100;atltzayanca-rancheria de pocitos
atltzayanca-santa cruz pocitos;100;atltzayanca-santa cruz pocitos
atltzayanca-concepcion hidalgo;100;atltzayanca-concepcion hidalgo
huamantla-san jose xicohtencatl;100;huamantla-san jose xicohtencatl
cuapiaxtla-cuapiaxtla;100;cuapiaxtla-cuapiaxtla
atltzayanca-loma de junguito;100;atltzayanca-loma de junguito
atltzayanca-xaltitla;100;atltzayanca-xaltitla
atltzayanca-nexnopala;100;atltzayanca-nexnopala
atltzayanca-santa maria las cuevas;100;atltzayanca-santa maria las cuevas
tepeyanco-tepeyanco;100;tepeyanco-tepeyanco
cuapiaxtla-santa maria zoapila;100;cuapiaxtla-santa maria zoapila
atltzayanca-colonia delicias;100;atltzayanca-colonia delicias
ziltlaltepec de trinidad sanchez santos-zitlaltepec;100;ziltlaltepec de trinidad sanchez santos-zitlaltepec
panotla-panotla;100;panotla-panotla
teolocholco-teolocholco;100;teolocholco-teolocholco
acuamanala de miguel hidalgo-olextla de juarez;100;acuamanala de miguel hidalgo-olextla de juarez
san jeronimo zacualpan-san jeronimo zacualpan;100;san jeronimo zacualpan-san jeronimo zacualpan
hueyotlipan-santa maria ixcotla;100;hueyotlipan-santa maria ixcotla
tetlatlahuca-tetlatlahuca;100;tetlatlahuca-tetlatlahuca
ixtenco-ixtenco;100;ixtenco-ixtenco
nativitas-nativitas;100;nativitas-nativitas
tepetitla de lardizabal-tepetitla;100;tepetitla de lardizabal-tepetitla
tlaxco-tlaxco;100;tlaxco-tlaxco
atltzayanca-san jose buenavista;100;atltzayanca-san jose buenavista
san jose teacalco-san jose teacalco;100;san jose teacalco-san jose teacalco
huamantla-ncp san jose teacalco;100;huamantla-ncp san jose teacalco
ixtenco-san juan;100;ixtenco-san juan
ixtacuixtla de mariano matamoros-san diego xocoyucan;100;ixtacuixtla de mariano matamoros-san diego xocoyucan
nativitas-san miguel xochitecatitla;100;nativitas-san miguel xochitecatitla
tlaxco-san agustin [rancho];100;tlaxco-san agustin [rancho]
terrenate-el capulin [colonia];100;terrenate-el capulin [colonia]
ixtacuixtla de mariano matamoros-san gabriel popocatla;100;ixtacuixtla de mariano matamoros-san gabriel popocatla
apizaco-san luis apizaquito;100;apizaco-san luis apizaquito
tlaxco-san jose tepeyahualco;100;tlaxco-san jose tepeyahualco
ixtacuixtla de mariano matamoros-villa mariano matamoros;100;ixtacuixtla de mariano matamoros-villa mariano matamoros
atlangatepec-santiago villalta;100;atlangatepec-santiago villalta
nativitas-san jose atoyatenco;100;nativitas-san jose atoyatenco
ixtacuixtla de mariano matamoros-san antonio tizostoc;100;ixtacuixtla de mariano matamoros-san antonio tizostoc
ixtacuixtla de mariano matamoros-santa cruz el porvenir;100;ixtacuixtla de mariano matamoros-santa cruz el porvenir
huamantla-colonia chapultepec;100;huamantla-colonia chapultepec
atltzayanca-lazaro cardenas;100;atltzayanca-lazaro cardenas
atltzayanca-san antonio tecopilco;100;atltzayanca-san antonio tecopilco
huamantla-general francisco villa;100;huamantla-general francisco villa
santa cruz tlaxcala-santa cruz tlaxcala;100;santa cruz tlaxcala-santa cruz tlaxcala
nativitas-san rafael tenanyecac;100;nativitas-san rafael tenanyecac
tzompantepec-san andres ahuashuatepec;100;tzompantepec-san andres ahuashuatepec
sanctorum de lazaro cardenas-francisco villa;100;sanctorum de lazaro cardenas-francisco villa
xicohtzinco-xicohtzinco;100;xicohtzinco-xicohtzinco
chiautempan-san pedro xochiteotla;100;chiautempan-san pedro xochiteotla
chiautempan-san bartolome cuahuixmatlac;100;chiautempan-san bartolome cuahuixmatlac
zacatelco-zacatelco;100;zacatelco-zacatelco
nanacamilpa de mariano arista-miguel lira y ortega;100;nanacamilpa de mariano arista-miguel lira y ortega
atltzayanca-mesa redonda;100;atltzayanca-mesa redonda
cuapiaxtla-ejido de allende;100;cuapiaxtla-ejido de allende
emiliano zapata-tipitzila;100;emiliano zapata-tipitzila
tlaxco-lagunilla;100;tlaxco-lagunilla
emiliano zapata-emiliano zapata;100;emiliano zapata-emiliano zapata
xaltocan-xaltocan;100;xaltocan-xaltocan
terrenate-guadalupe victoria;100;terrenate-guadalupe victoria
huamantla-colonia francisco i. madero la mesa;100;huamantla-colonia francisco i. madero la mesa
espanita-san miguel pipiyola;100;espanita-san miguel pipiyola
calpulalpan-mazapa;100;calpulalpan-mazapa
cuapiaxtla-plan de ayala;100;cuapiaxtla-plan de ayala
munoz de domingo arenas-munoz;100;munoz de domingo arenas-munoz
tlaxco-capilla de tepeyahualco;100;tlaxco-capilla de tepeyahualco
ixtacuixtla de mariano matamoros-san juan nepopualco;100;ixtacuixtla de mariano matamoros-san juan nepopualco
santa catarina ayometla-santa catarina ayometla;100;santa catarina ayometla-santa catarina ayometla
huamantla-lazaro cardenas;100;huamantla-lazaro cardenas
atltzayanca-felipe carrillo puerto;100;atltzayanca-felipe carrillo puerto
ixtacuixtla de mariano matamoros-san antonio atotonilco;100;ixtacuixtla de mariano matamoros-san antonio atotonilco
huamantla-los pilares;100;huamantla-los pilares
tlaxco-maguey cenizo;100;tlaxco-maguey cenizo
lazaro cardenas-lazaro cardenas;100;lazaro cardenas-lazaro cardenas
cuapiaxtla-colonia manuel avila camacho;100;cuapiaxtla-colonia manuel avila camacho
huamantla-ignacio zaragoza;100;huamantla-ignacio zaragoza
tetla de la solidaridad-capulac;100;tetla de la solidaridad-capulac
apizaco-jose maria morelos;100;apizaco-jose maria morelos
tepetitla de lardizabal-san mateo ayecac;100;tepetitla de lardizabal-san mateo ayecac
huamantla-san francisco tecoac [colonia];100;huamantla-san francisco tecoac [colonia]
terrenate-terrenate;100;terrenate-terrenate
terrenate-nicolas bravo;100;terrenate-nicolas bravo
terrenate-san jose villarreal;100;terrenate-san jose villarreal
tlaxco-titichilco;100;tlaxco-titichilco
tlaxco-san jose atotonilco;100;tlaxco-san jose atotonilco
calpulalpan-santiago cuaula;100;calpulalpan-santiago cuaula
yauhquemehcan-san dionisio yauhquemehcan;100;yauhquemehcan-san dionisio yauhquemehcan
terrenate-toluca de guadalupe;100;terrenate-toluca de guadalupe
tlaxco-tecomalucan;100;tlaxco-tecomalucan
espanita-espanita;100;espanita-espanita
emiliano zapata-colonia gustavo diaz ordaz;100;emiliano zapata-colonia gustavo diaz ordaz
tlaxco-ejido san jose atotonilco;100;tlaxco-ejido san jose atotonilco
tlaxco-union ejidal tierra y libertad;100;tlaxco-union ejidal tierra y libertad
xaltocan-san simon tlatlahuquitepec;100;xaltocan-san simon tlatlahuquitepec
calpulalpan-san felipe sultepec;100;calpulalpan-san felipe sultepec
espanita-la constancia;100;espanita-la constancia
calpulalpan-la soledad;100;calpulalpan-la soledad
espanita-vicente guerrero;100;espanita-vicente guerrero
tlaxco-la palma;100;tlaxco-la palma
xaltocan-la ascension huitzcolotepec;100;xaltocan-la ascension huitzcolotepec
ixtacuixtla de mariano matamoros-santa rosa de lima;100;ixtacuixtla de mariano matamoros-santa rosa de lima
